sub_A,sub_B,utility_A,utility_B,cvar_A,cvar_B,symmetric,no_convergence
0.75,0.35000000000000003,6.847875300027817,10.139864634020354,3.924944016108655,4.602366970999199,0,0
0.75,0.4,6.943475726006875,10.128009261693705,3.9375957402524344,4.678601429040002,0,0
0.75,0.45,7.062534497064991,10.10387183364471,3.9916768073492013,4.789267570346279,0,0
0.75,0.5,7.2108652747175634,10.055704148701299,4.07203280988816,4.907514935470685,0,0
0.75,0.55,7.392926082810272,9.96509107070425,4.1135888515619055,4.942385671628043,0,0
0.75,0.6000000000000001,7.6237152843131195,9.819431641580895,4.230133918169732,5.01276855320515,0,0
0.75,0.65,7.908096607607486,9.581662718716377,4.333711563781934,4.989514220146921,0,0
0.75,0.7000000000000001,8.255455276979216,9.214214352312757,4.4750204520186525,4.876295619721188,0,0
0.75,0.75,8.66160238266313,8.66302194037474,4.618522755013893,4.618594938224211,1,0
0.75,0.8,9.116091856673322,7.864126510245013,4.76729518945787,4.189710209407983,0,0
